# fluctuations.py A_i0=20   B_i0=0   K_i0=100   L_i0=80   N=100   T=1000   allowNewEntry=False   c=1   d=100   e=0.1   g=1.1   v=0.2   Ñ=1   α=0.08   λ=0.3   π_i0=0   φ=0.1   ω=0.002  
  t       firmsNum    firmsNEntry     bankruptcy         firmsK         firmsL    firmsProfit      rate          bankL          bankB     bankProfit          bestA        bestA_rrate_without_bestAbestA_percentage
168         100.00           2.00           2.00       19528.09       15308.37        -507.58    0.0907       15192.13          19.25          14.10          74.00           0.09           0.09           0.16
169         100.00           0.00           0.00       18245.74       15358.87        -268.12    0.0872       15358.87           0.00         -37.60          79.00           0.09           0.09           0.16
170         100.00           0.00           0.00       18029.09       15170.87          54.49    0.0835       15170.87           0.00         -64.46          79.00           0.08           0.08           0.20
171         100.00           1.00           1.00       18191.97       14936.66         549.20    0.0839       14848.56           0.83         -45.40          79.00           0.08           0.08           0.27
172         100.00           6.00           6.00       19461.06       15042.02         270.51    0.0897       14625.72          19.24          44.32          79.00           0.09           0.09           0.27
173         100.00           1.00           1.00       19437.21       15016.63          89.53    0.0943       14943.53           0.05          47.23          79.00           0.10           0.09           0.35
174         100.00           0.00           0.00       19508.92       15179.92        -233.55    0.0955       15179.92           0.00          47.49          79.00           0.10           0.10           0.37
175         100.00           0.00           0.00       19189.75       15417.38         377.21    0.0931       15417.38           0.00          26.99          79.00           0.10           0.09           0.47
176         100.00           0.00           0.00       20312.70       15552.35        -914.45    0.0947       15552.35           0.00          50.36          79.00           0.10           0.09           0.39
177         100.00           0.00           0.00       18358.36       15804.13          97.98    0.0879       15804.13           0.00         -28.05          79.00           0.09           0.09           0.41
178         100.00           2.00           2.00       19538.98       15834.30          23.76    0.0864       15663.89           1.38         -20.48          79.00           0.08           0.09           0.39
179         100.00           3.00           3.00       19533.38       15819.84        -366.61    0.0876       15568.40           0.08          -1.46          79.00           0.09           0.09           0.30
180         100.00           1.00           1.00       18618.13       15641.65         631.05    0.0851       15561.52           2.56         -42.57          79.00           0.08           0.09           0.30
181         100.00           1.00           1.00       20063.28       15439.66        -184.59    0.0899       15361.44           0.04          17.38          79.00           0.09           0.09           0.28
182         100.00           0.00           0.00       19071.77       15448.52          52.15    0.0906       15448.52           0.00           4.01          79.00           0.09           0.09           0.36
183         100.00           0.00           0.00       19380.70       15468.57         390.45    0.0905       15468.57           0.00           0.94          79.00           0.09           0.09           0.38
184         100.00           2.00           2.00       20298.67       15617.77         -36.85    0.0938       15473.29           1.52          47.30          79.00           0.10           0.09           0.43
185         100.00           0.00           0.00       19933.09       15717.41        -942.97    0.0944       15717.41           0.00          39.00          79.00           0.10           0.09           0.29
186         100.00           0.00           0.00       18278.98       15912.41         660.75    0.0857       15912.41           0.00         -48.99          79.00           0.08           0.09           0.34
187         100.00           0.00           0.00       20298.52       15667.46        -392.70    0.0889       15667.46           0.00           2.74          79.00           0.09           0.09           0.30
188         100.00           0.00           0.00       18866.08       15681.18         391.32    0.0879       15681.18           0.00         -22.80          79.00           0.09           0.09           0.28
189         100.00           0.00           0.00       19927.46       15567.21        -224.16    0.0904       15567.21           0.00           3.80         210.00           0.09           0.09           0.27
190         100.00           1.00           1.00       19208.54       15667.93         411.20    0.0896       15586.21           0.00           0.74         210.00           0.09           0.09           0.26
191         100.00           0.00           0.00       20177.09       15589.93         472.27    0.0923       15589.93           0.00          27.94         210.00           0.09           0.09           0.33
192         100.00           0.00           0.00       20850.12       15729.61        -624.84    0.0965       15729.61           0.00          73.33         210.00           0.10           0.10           0.31
193         100.00           0.00           0.00       19494.81       16096.25        -430.25    0.0925       16096.25           0.00          21.69         210.00           0.09           0.09           0.22
194         100.00           0.00           0.00       19367.60       16204.70         941.86    0.0872       16204.70           0.00         -43.01         210.00           0.08           0.09           0.25
195         100.00           1.00           1.00       21560.64       16063.76          79.48    0.0935       15989.64           0.00          46.77         210.00           0.10           0.09           0.31
196         100.00           0.00           0.00       20937.47       16223.50        -603.14    0.0963       16223.50           0.00          67.30         210.00           0.10           0.10           0.21
197         100.00           0.00           0.00       19988.22       16560.01        -244.79    0.0914       16560.01           0.00           6.65         210.00           0.09           0.09           0.20
198         100.00           0.00           0.00       20135.01       16593.24         371.20    0.0877       16593.24           0.00         -32.96          79.00           0.09           0.09           0.20
199         100.00           1.00           1.00       21047.12       16498.15         -66.02    0.0901       16428.46           1.76           9.12          79.00           0.09           0.09           0.28
